Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Mast	Brian		P	FL18	2019	2/5/2019	20011103
Hon.	Mast	Brian		P	FL18	2019	3/12/2019	20011284
Hon.	Mast	Brian		P	FL18	2019	4/15/2019	20011470
Hon.	Mast	Brian		P	FL18	2019	5/8/2019	20011639
Hon.	Mast	Brian		P	FL18	2019	9/4/2019	20012261
Hon.	Mast	Brian		P	FL18	2019	10/2/2019	20012405
Hon.	Mast	Brian		P	FL18	2019	11/4/2019	20012546
Hon.	Mast	Brian		X	FL18	2019	4/15/2020	30010100
Mr.	Mathews	Daniel		C	TX22	2019	1/9/2020	8216856
	Mathews	Peter		C	CA47	2019	10/4/2019	10029626
	Mathys	Chris		A	NM02	2019	6/25/2019	10028584
	Mathys	Chris		C	NM02	2019	3/6/2019	10025227
Hon.	Matsui	Doris O.		O	CA06	2019	7/27/2020	10037133
Hon.	Matsui	Doris O.		X	CA06	2019	4/15/2020	30010104
	Matthew	Abraham Thomas		C	IL03	2019	8/16/2019	10027790
	Matthew	Abraham Thomas		X	IL03	2019	5/16/2019	30005697
	Mattlin	Meredith Paige		D	TN05	2019	4/15/2020	40002976
	Mayock	Frederick		C	MA01	2019	4/29/2019	10026375
	Mayock	Frederick		D	MA01	2019	5/13/2019	9114658
	Mazo	Eugene David		D	NJ10	2019	1/8/2020	40001801
Hon.	McAdams	Ben		O	UT04	2019	8/10/2020	10036827
Hon.	McAdams	Ben		X	UT04	2019	4/15/2020	30010114
Hon.	McBath	Lucia Kay		O	GA06	2019	8/13/2020	10038477
Hon.	McBath	Lucia Kay		X	GA06	2019	4/15/2020	30010118
	McCaffity	Sean J.		C	TX03	2019	1/17/2020	10032457
Mr.	McCann	John Joseph		C	NJ05	2019	6/10/2019	10028433
Hon.	McCarthy	Kevin		O	CA23	2019	8/11/2020	10037265
Hon.	McCarthy	Kevin		X	CA23	2019	4/15/2020	30010126
Hon.	McCaul	Michael T.		O	TX10	2019	8/20/2020	8217574
Hon.	McCaul	Michael T.		P	TX10	2019	2/25/2019	9114418
Hon.	McCaul	Michael T.		P	TX10	2019	3/26/2019	9114492
Hon.	McCaul	Michael T.		P	TX10	2019	4/30/2019	9114567
Hon.	McCaul	Michael T.		P	TX10	2019	5/15/2019	9114757
Hon.	McCaul	Michael T.		P	TX10	2019	6/27/2019	9115083
Hon.	McCaul	Michael T.		P	TX10	2019	7/24/2019	9115183
Hon.	McCaul	Michael T.		P	TX10	2019	8/20/2019	9115315
Hon.	McCaul	Michael T.		P	TX10	2019	10/15/2019	9115485
Hon.	McCaul	Michael T.		P	TX10	2019	11/14/2019	8216661
Hon.	McCaul	Michael T.		P	TX10	2019	12/20/2019	8216839
Hon.	McCaul	Michael T.		P	TX10	2019	1/29/2020	8216935
Hon.	McCaul	Michael T.		X	TX10	2019	4/15/2020	30010128
	McClain	Lisa		C	MI10	2019	3/6/2020	10034702
Hon.	McClintock	Tom		O	CA04	2019	8/12/2020	10037017
Hon.	McClintock	Tom		X	CA04	2019	4/15/2020	30010133
Hon.	McCollum	Betty L.		O	MN04	2019	7/29/2020	10037350
Hon.	McCollum	Betty L.		X	MN04	2019	4/15/2020	30010135
Dr.	McCormick	Richard Dean		A	GA07	2019	9/11/2020	10038947
Dr.	McCormick	Richard Dean		C	GA07	2019	8/7/2019	10028497
Dr.	McCormick	Richard Dean		X	GA07	2019	6/19/2019	30005986
	McCready	Daniel		C	NC09	2019	4/14/2019	10025564
	McCuan	Ron		D	IL15	2019	3/4/2020	8217056
	McCuan	Ron		W		2019		8217057
	McDermott	George E.		D	MD04	2019	12/5/2019	8216789
Mr.	McDermott	Thomas M.	Jr.	C	IN01	2019	11/22/2019	10031040
	McDonald	Mark		W		2019		8216708
	McDowell	Jan		C	TX24	2019	5/7/2019	10026797
Hon.	McEachin	Aston Donald		O	VA04	2019	8/13/2020	10038212
Hon.	McEachin	Aston Donald		X	VA04	2019	4/15/2020	30010150
	McFarland	Jay		C	UT04	2019	9/12/2019	10029360
	McFarlin	Jeff		C	TX23	2019	1/31/2020	10031198
	McFarlin	Jeff		X	TX23	2019	12/11/2019	30006272
Hon.	McGovern	James P.		O	MA02	2019	8/13/2020	10038329
Hon.	McGovern	James P.		X	MA02	2019	4/15/2020	30010159
	McGuire	Barbara		D	AZ01	2019	9/6/2019	40001634
	McGuire	Barbara		D	AZ01	2019	9/18/2019	9115403
Mr.	McGuire	John J.	III	A	VA07	2019	3/21/2020	10034756
Mr.	McGuire	John J.	III	C	VA07	2019	12/4/2019	10031166
Hon.	McHenry	Patrick T.		A	NC10	2019	7/20/2021	10041613
Hon.	McHenry	Patrick T.		O	NC10	2019	8/10/2020	10037421
Hon.	McHenry	Patrick T.		X	NC10	2019	4/15/2020	30010164
	McHugh	John H.		C	PA06	2019	1/5/2020	10029574
	McHugh	John H.		X	PA06	2019	10/3/2019	30006174
Hon.	McKinley	David B.		O	WV01	2019	7/23/2020	10035110
Hon.	McKinley	David B.		P	WV01	2019	1/9/2019	20010918
Hon.	McKinley	David B.		P	WV01	2019	2/4/2019	20011072
Hon.	McKinley	David B.		P	WV01	2019	4/1/2019	20011351
Hon.	McKinley	David B.		P	WV01	2019	5/6/2019	20011581
Hon.	McKinley	David B.		P	WV01	2019	8/12/2019	20012105
Hon.	McKinley	David B.		P	WV01	2019	9/13/2019	20012245
Hon.	McKinley	David B.		X	WV01	2019	4/15/2020	30010168
	McLendon	Floyd	Jr.	C	TX32	2019	12/4/2019	10029357
	McLeod-Skinner	Jamie Eng		C	OR02	2019	5/9/2019	10027034
	McMurray	Nathan		C	NY27	2019	8/26/2019	10029027
Hon.	McNerney	Jerry		O	CA09	2019	8/12/2020	10038377
Hon.	McNerney	Jerry		X	CA09	2019	4/15/2020	30010180
	McQuilken	Angus		C	MA06	2019	12/9/2019	10031221
Hon.	McSally	Martha		E	AZ02	2019	1/15/2019	9114306
	Meehan	Andrew		C	PA01	2019	4/3/2020	10034797
Hon.	Meeks	Gregory W.		O	NY05	2019	8/14/2020	10038697
Hon.	Meeks	Gregory W.		X	NY05	2019	4/15/2020	30010189
Mr.	Meijer	Peter		C	MI03	2019	10/31/2019	10028856
Mr.	Meijer	Peter		X	MI03	2019	8/15/2019	30006061
Ms.	Melton	Jessica		C	FL22	2019	4/8/2020	10034826
	Melton-Meaux	Antone		C	MN05	2019	3/30/2020	10032360
	Melton-Meaux	Antone		X	MN05	2019	1/9/2020	30007303
	Mendiolea	Pablo		D	CA46	2019	10/16/2019	40001682
Hon.	Meng	Grace		O	NY06	2019	8/11/2020	10035255
Hon.	Meng	Grace		X	NY06	2019	4/15/2020	30010198
	Mensing	Dale Kenneth		D	CA02	2019	5/16/2019	9114791
	Mermell	Jesse		C	MA04	2019	1/15/2020	10032436
	Merritt	Daniel		D	GA01	2019	5/2/2019	40001487
Hon.	Messer	Luke		T	IN06	2019	4/9/2019	10025417
Hon.	Messer	Luke		X	IN06	2019	2/1/2019	9114352
Hon.	Meuser	Daniel		O	PA09	2019	8/13/2020	10037471
Hon.	Meuser	Daniel		X	PA09	2019	4/15/2020	30010203
	Meyer	Lawrence Norville Douglas	III	C	TN04	2019	6/1/2019	10028313
	Meza	Annette		C	CA53	2019	2/24/2020	8217004
	Mfume	Kweisi		C	MD07	2019	4/21/2020	10034754
Mr.	Mierzejewski	Samuel Warren		W		2019		8216952
Hon.	Miller	Carol Devine		O	WV03	2019	8/12/2020	10036679
Hon.	Miller	Carol Devine		X	WV03	2019	4/15/2020	30010220
Mrs.	Miller	Diana M.		C	TX22	2019	10/20/2019	10029741
	Miller	Ervan Katari		W	MN05	2019	11/20/2019	6647
	Miller	Ervan Katari		X	MN05	2019	6/12/2019	30005936
Mr.	Miller	Ervan Katari		W	FL20	2019	1/8/2020	6665
Ms.	Miller	Loretta		C	FL15	2019	4/17/2019	9114542
	Miller	Mary		C	IL15	2019	1/21/2020	10029943
	Miller	Mary		X	IL15	2019	11/13/2019	30006225
	Miller	Summer Rae		C	MA02	2019	8/5/2019	10028943
	Miller	Summer Rae		D	MA02	2019	8/14/2019	9115287
	Miller-Meeks	Mariannette		A	IA02	2019	5/27/2020	10036219
	Miller-Meeks	Mariannette		C	IA02	2019	12/1/2019	10029840
	Miller-Meeks	Mariannette		X	IA02	2019	11/7/2019	30006215
	Milligan	Jerry Wayne	III	D	FL16	2019	11/6/2019	8216646
	Milliron	Nathan J.		D	TX18	2019	1/8/2020	40001800
	Millis	Tonya Lynn		D	IN09	2019	12/4/2019	40001773
	Millis	Tonya Lynn		D	IN09	2019	12/11/2019	8216818
	Millis	Tonya Lynn		D	IN09	2019	1/29/2020	40002852
	Misso	Roger		C	NY24	2019	5/15/2019	10026659
	Mitchell	Kelly		C	IN05	2019	12/23/2019	10032276
	Mitchell	Kelly		X	IN05	2019	10/1/2019	9115445
Hon.	Mitchell	Paul	III	O	MI10	2019	8/5/2020	10036374
Hon.	Mitchell	Paul	III	X	MI10	2019	4/15/2020	30010243
Ms.	Mitsch Bush	Diane		C	CO03	2019	6/21/2019	10028528
	Mixon	Matthew		C	MA06	2019	9/9/2019	10029381
	Mohammad	Imtiaz Ahmad		D	FL22	2019	4/6/2020	8217131
	Mohammed	Mekkah X.		C	MD07	2019	4/18/2020	10031169
	Mohammed	Mekkah X.		D	MD07	2019	12/4/2019	40001778
	Mohammed	Mekkah X.		D	MD07	2019	12/12/2019	8216819
	Mohammed	Mekkah X.		W	MD07	2019	4/23/2020	7733
	Mohsini	Zainab		D	VA11	2019	11/20/2019	8216730
	Mole	Brad		D	SC01	2019	3/9/2020	8217073
	Mole	Brad		D	SC01	2019	5/14/2020	40003007
	Molina	Raymond		D	FL27	2019	10/7/2019	9115458
	Monday	Christopher Brian		C	TN06	2019	4/25/2019	10026273
Mr.	Montoya	Harry B.		C	NM03	2019	3/23/2020	10034759
	Montoya	Laura		C	NM03	2019	3/3/2020	8217049
Hon.	Moolenaar	John Mr		O	MI04	2019	8/10/2020	10037639
Hon.	Moolenaar	John Mr		X	MI04	2019	4/15/2020	30010263
Hon.	Mooney	Alexander Xavier		O	WV02	2019	6/9/2020	10036366
Hon.	Mooney	Alexander Xavier		X	WV02	2019	4/15/2020	30010264
	Moore	Felix Barry		C	AL02	2019	11/11/2019	10029962
Hon.	Moore	Gwen		O	WI04	2019	8/7/2020	8217453
Hon.	Moore	Gwen		X	WI04	2019	4/15/2020	30010267
	Moore	John William		C	AZ01	2019	11/6/2019	10029910
	Moore	John William		D	AZ01	2019	11/5/2019	8216647
	Moore	John William		D	AZ01	2019	11/15/2019	8216697
	Moore	Nyanza Davis		X	TX22	2019	2/25/2019	30005063
	Moore	Vernon Elisha		D	IN05	2019	1/24/2020	8216929
	Morckel	Richard		D	OH13	2019	9/5/2019	9115366
	Morckel	Richard		D	OH13	2019	9/8/2021	40003244
Hon.	Morelle	Joseph D.		O	NY25	2019	7/9/2020	10036760
Hon.	Morelle	Joseph D.		P	NY25	2019	9/20/2019	20012286
Hon.	Morelle	Joseph D.		X	NY25	2019	4/15/2020	30010275
	Moreno-Casanova	Luz Awilda		C	NY17	2019	6/17/2019	10028533
	Morgan	Clint A.		W	TX22	2019	1/8/2020	6662
	Morgan	Joseph David		C	AZ02	2019	5/1/2019	9114570
	Morgan	Kenneth F.	III	D	OH06	2019	11/14/2019	8216698
	Morgan	Kenneth F.	III	W	OH06	2019	5/6/2020	7758
	Morris	Genevieve		C	MD02	2019	9/30/2019	10029566
	Morrison	Terrance		A	MI14	2019	8/3/2019	10028940
	Morrison	Terrance		C	MI14	2019	8/3/2019	10028938
	Morse	Alex		C	MA01	2019	11/20/2019	8216725
Mr.	Moser	Robert Duane	Jr.	W		2019		8216738
	Moss	Nicholas D.		C	OH03	2019	12/5/2019	10031192
	Motiwalla	Frances Yasmeen		C	CA34	2019	8/18/2019	10026580
	Motiwalla	Frances Yasmeen		X	CA34	2019	5/28/2019	30005858
	Motiwalla	Frances Yasmeen		X	CA34	2019	7/16/2019	30006041
	Moua	Sou		D	CA47	2019	7/23/2019	40001588
Mr.	Moua	Sou		C	CA47	2019	10/30/2019	10029823
Hon.	Moulton	Seth		O	MA06	2019	8/13/2020	10037158
Hon.	Moulton	Seth		X	MA06	2019	4/15/2020	30010289
	Mrochek	Jason		C	TX26	2019	6/3/2019	10025808
	Mrochek	Jason		D	TX26	2019	4/24/2019	9114552
	Mrvan	Frank J.		C	IN01	2019	1/3/2020	10032374
	Mrvan	Frank J.		D	IN01	2019	1/8/2020	40001806
Hon.	Mucarsel-Powell	Debbie		O	FL26	2019	8/13/2020	10037800
Hon.	Mucarsel-Powell	Debbie		X	FL26	2019	4/15/2020	30010290
	Mueri	Hillary O'Connor		C	OH14	2019	12/8/2019	10031219
	Mukherjee	Valerie Ramirez		C	IL10	2019	11/29/2019	10031147
Hon.	Mullin	Markwayne		O	OK02	2019	8/10/2020	10037077
Hon.	Mullin	Markwayne		X	OK02	2019	4/15/2020	30010300
Ms.	Murillo	Tami Le		D	CA48	2019	12/2/2019	8216775
Hon.	Murphy	Greg Francis		O	NC03	2019	8/13/2020	10036749
Hon.	Murphy	Greg Francis		P	NC03	2019	11/3/2019	20012542
	Murphy	Gregory Francis		C	NC03	2019	3/7/2019	10025290
Hon.	Murphy	Gregory Francis		X	NC03	2019	4/15/2020	30010309
	Murphy	Lee		C	DE00	2019	9/23/2019	10029515
	Murphy	Lee		D	DE00	2019	8/21/2019	40001622
Hon.	Murphy	Stephanie		O	FL07	2019	8/13/2020	10037582
Hon.	Murphy	Stephanie		X	FL07	2019	4/15/2020	30010317
	Murray	Scherie		C	NY14	2019	7/31/2019	10028870
	Muscato	Michael Archangel		C	AZ08	2019	5/14/2019	10027767
	Musselwhite	Gregory Wayne	Sr.	C	FL20	2019	3/5/2020	10034711
	Musselwhite	Gregory Wayne	Sr.	D	FL20	2019	11/20/2019	8216731
	Nadal Power	Jose		C	PR00	2019	6/28/2019	10028603
Hon.	Nadler	Jerrold		O	NY10	2019	9/4/2020	8217614
Hon.	Nadler	Jerrold		X	NY10	2019	4/15/2020	30010326
	Nalbandian	Johnny		C	CA27	2019	9/5/2019	9115352
Hon.	Napolitano	Grace F.		O	CA32	2019	5/13/2020	10035644
Hon.	Napolitano	Grace F.		X	CA32	2019	4/15/2020	30010331
	Nations	Joseph		C	OR05	2019	3/21/2019	10025158
	Nations	Joseph		D	OR05	2019	2/8/2019	40001428
	Navarro	Charles		C	NV04	2019	9/25/2019	10028558
	Navarro	Charles		X	NV04	2019	6/26/2019	30005994
	Navarro Serratos	Nanci Nohely		C	CA44	2019	8/26/2019	10029275
	Neal	Gist		D	MO04	2019	5/15/2019	9114688
Hon.	Neal	Richard E.		O	MA01	2019	8/11/2020	10037526
Hon.	Neal	Richard E.		X	MA01	2019	4/15/2020	30010337
	Neese	Terry		C	OK05	2019	6/28/2019	9115088
	Negron	Steve		C	NH02	2019	5/15/2019	10027973
Hon.	Neguse	Joseph		O	CO02	2019	8/10/2020	10037728
Hon.	Neguse	Joseph		X	CO02	2019	4/15/2020	30010340
	Nehls	Troy		C	TX22	2019	1/31/2020	10032415
	Nehls	Troy		X	TX22	2019	1/9/2020	30007310
	Neighbors	Ricky		C	AL04	2019	12/2/2019	10031162
	Nelson	Kimberly		C	SC04	2019	9/19/2019	10028896
	Nelson	Kimberly		X	SC04	2019	8/7/2019	30006071
	Nesbitt	Adam Charles		D	PA11	2019	2/27/2020	8217027
	Nettles	Aaron		C	CA44	2019	7/30/2019	10028887
Dr.	Neumann	Mark		C	WI03	2019	2/28/2020	10034694
	Nevills	Donald Raymond		D	PA18	2019	5/6/2019	40001491
Mr.	Newberry	Corwin		D	NV03	2019	1/10/2020	8216881
	Newby	Joel	III	C	OH15	2019	12/11/2019	10031228
	Newby	Sharon Barry		C	FL13	2019	1/20/2020	10033458
	Newby	Sharon Barry		D	FL13	2019	1/29/2020	8216939
Hon.	Newhouse	Dan		O	WA04	2019	8/10/2020	10037935
Hon.	Newhouse	Dan		X	WA04	2019	4/15/2020	30010350
	Newman	Marie		C	IL03	2019	8/13/2019	10026476
	Newman	Marie		X	IL03	2019	5/2/2019	30005245
Mr.	Niederberger	Daniel	Jr.	D	IN05	2019	7/1/2019	40001561
	Nietmann	Elaine		D	GA04	2019	6/6/2019	40001542
	Nietmann	Elaine		D	GA04	2019	11/6/2019	8216648
	Nigro	Jeanne		C	NY10	2019	11/18/2019	10029032
	Nigro	Jeanne		X	NY10	2019	8/20/2019	30006095
	Nix	Michele Ann		C	NC03	2019	4/1/2020	10033634
	Nizahon	Shlomo		D	FL23	2019	12/30/2019	8216887
Hon.	Noem	Kristi L.		T	SD00	2019	2/8/2019	9114362
Hon.	Noem	Kristi L.		X	SD00	2019	2/12/2019	9114383
Hon.	Nolan	Richard M.		T	MN08	2019	1/28/2019	9114328
Mrs.	Noland	Kelly Lynn		C	MI10	2019	2/19/2019	9114415
Hon.	Norcross	Donald W.		O	NJ01	2019	8/7/2020	10037729
Hon.	Norcross	Donald W.		X	NJ01	2019	4/15/2020	30010368
	Noren	Scott A.		C	NY23	2019	11/22/2019	10031098
	Noren	Scott A.		C	NY23	2019	11/22/2019	10031099
	Noren	Scott A.		D	NY23	2019	5/30/2019	9114931
Hon.	Norman	Ralph W.	Jr.	O	SC05	2019	8/13/2020	10038226
Hon.	Norman	Ralph W.	Jr.	X	SC05	2019	4/15/2020	30010373
	Norris	Phillip Dwight		D	SC01	2019	7/31/2019	9115213
Hon.	Norton	Eleanor Holmes		O	DC00	2019	7/30/2020	10036646
Hon.	Norton	Eleanor Holmes		P	DC00	2019	7/8/2019	20011954
Hon.	Norton	Eleanor Holmes		X	DC00	2019	4/15/2020	30010377
	Noteware	James		C	TX07	2019	11/7/2019	10028971
	Noteware	James		X	TX07	2019	8/15/2019	30006089
	Noteware	James		X	TX07	2019	9/9/2019	30006138
	Noteware	James		X	TX07	2019	10/10/2019	30006182
	Novak	Joel Allen		C	MN07	2019	11/6/2019	10029903
	Novak	John J.		C	NJ03	2019	3/3/2020	10031112
	Novak	John J.		X	NJ03	2019	12/2/2019	30006248
	Novak	John J.		X	NJ03	2019	2/6/2020	30008326
	Nuckolls	Haden Asher		D	GA11	2019	1/8/2020	40001784
Hon.	Nunes	Devin		O	CA22	2019	8/13/2020	10036727
Hon.	Nunes	Devin		X	CA22	2019	4/15/2020	30010382
	Nystrom	Quinn Reabe		C	MN08	2019	1/28/2020	10033533
	Nystrom	Quinn Reabe		X	MN08	2019	11/1/2019	8216627
	Obernolte	Jay		C	CA08	2019	10/18/2019	10029718
	Oberweis	Jim		C	IL14	2019	9/12/2019	9115411
Hon.	Ocasio-Cortez	Alexandria		O	NY14	2019	9/12/2020	10037907
Hon.	Ocasio-Cortez	Alexandria		X	NY14	2019	4/15/2020	30010393
	O'Connell	Ford		W	FL19	2019	4/7/2020	7708
	O'Connell	Ford		X	FL19	2019	1/9/2020	30007306
	O'Dell	Linda		C	MI01	2019	11/27/2019	10029308
	O'Dell	Linda		X	MI01	2019	9/9/2019	30006132
	O'Dell	Linda		X	MI01	2019	11/1/2019	30006211
	Oelke	Elena		D	MI06	2019	2/5/2020	8216951
	Oglesby	Dennis		C	MO03	2019	11/23/2019	10031113
	Oglesby	Dennis		D	MO03	2019	11/21/2019	8216747
Hon.	O'Halleran	Tom		A	AZ01	2019	8/14/2020	10038652
Hon.	O'Halleran	Tom		O	AZ01	2019	8/13/2020	10038318
Hon.	O'Halleran	Tom		P	AZ01	2019	1/2/2019	20010930
Hon.	O'Halleran	Tom		X	AZ01	2019	4/15/2020	30010402
	Oliver	Julie Lynn		C	TX25	2019	5/15/2019	10027972
	Olivo	Christine Alexandria		D	FL24	2019	4/7/2020	40002931
	Olsen	Robert		C	AZ08	2019	1/30/2020	10033558
	Olsen	Travis		C	TX02	2019	12/3/2019	10031163
	Olson	Jeffrey E.		D	FL22	2019	1/8/2020	8216899
	Olson	Kim D.		A	TX24	2019	10/21/2019	10029714
	Olson	Kim D.		C	TX24	2019	8/12/2019	10026052
	Olson	Kimberly D.		X	TX24	2019	5/16/2019	9114671
Hon.	Olson	Pete		A	TX22	2019	4/26/2021	10039714
Hon.	Olson	Pete		O	TX22	2019	8/13/2020	10037398
Hon.	Olson	Pete		X	TX22	2019	4/15/2020	30010412
	Olson	Richard Thomas		C	MN02	2019	10/1/2019	10029571
Hon.	Omar	Ilhan		O	MN05	2019	8/13/2020	10036809
Hon.	Omar	Ilhan		X	MN05	2019	4/15/2020	30010414
Dr.	O'Mara	William Edward	IV	C	CA42	2019	10/1/2019	9115450
	Oppenheim	Jeffrey		W	TX17	2019	1/21/2020	7677
	Oppenheim	Jeffrey Colonel		X	TX17	2019	1/15/2020	30007313
	Oristian	Michael Patrick		C	CA53	2019	1/30/2020	10032408
	Oristian	Michael Patrick		X	CA53	2019	1/15/2020	30007312
Hon.	O'Rourke	Beto		T	TX16	2019	2/2/2019	10025109
	Orozco	Stevens		C	TX18	2019	1/8/2020	10026802
	Orozco	Stevens		D	TX18	2019	5/15/2019	9114687
	Ortiz	Jonathan		C	NY15	2019	11/17/2019	10030003
	Ortiz	Sergio E.		C	FL09	2019	3/22/2019	10025376
	Ortt	Robert G.		C	NY27	2019	12/11/2019	8216810
	Oseguera	Hector Omar	Jr.	C	NJ08	2019	9/15/2019	10029447
	Oseguera	Hector Omar	Jr.	D	NJ08	2019	9/25/2019	9115418
	O'Shea	Michael		C	NC11	2019	1/31/2020	10031074
	O'Shea	Michael		X	NC11	2019	12/2/2019	30006241
	Osoria	Lola		A	NY17	2019	7/12/2019	10028723
	Osoria	Lola		C	NY17	2019	6/15/2019	10028527
Mr.	Ota	Henry Alan		X	CA50	2019	11/26/2019	30006232
Mr.	Outlaw	Dana Edwards		C	NC03	2019	3/31/2019	10025400
	Oviatt	Nicholas		D	NE01	2019	12/4/2019	8216786
	Oviatt	Nicholas		W	NE01	2019	1/8/2020	6666
	Owens	Burgess		A	UT04	2019	1/8/2020	10032407
	Owens	Burgess		A	UT04	2019	1/23/2020	10033489
	Owens	Burgess		A	UT04	2019	8/27/2020	10038853
	Owens	Burgess		A	UT04	2019	9/1/2020	10038939
	Owens	Burgess		C	UT04	2019	12/27/2019	10032333
Hon.	Owens	Burgess		A	UT04	2019	9/27/2021	10043774
Dr.	Owensby	Alexandra		C	KY04	2019	2/20/2020	10031170
Dr.	Owensby	Alexandra		D	KY04	2019	12/4/2019	40001779
Mr.	Pabon	Julio		D	NY15	2019	12/28/2019	8216895
	Page	John C.		D	AL02	2019	2/20/2020	8216986
Hon.	Palazzo	Steven M.		O	MS04	2019	8/11/2020	10036424
Hon.	Palazzo	Steven M.		X	MS04	2019	4/15/2020	30010437
Hon.	Pallone	Frank	Jr.	O	NJ06	2019	8/12/2020	10036783
Hon.	Pallone	Frank	Jr.	P	NJ06	2019	2/15/2019	20011154
Hon.	Pallone	Frank	Jr.	P	NJ06	2019	4/18/2019	20011466
Hon.	Pallone	Frank	Jr.	X	NJ06	2019	4/15/2020	30010438
	Pallotta	Frank		C	NJ05	2019	11/16/2019	10029966
Hon.	Palmer	Gary		O	AL06	2019	7/21/2020	10036293
Hon.	Palmer	Gary		X	AL06	2019	4/15/2020	30010439
	Palombi	Christopher		C	MD05	2019	3/26/2020	10033525
	Palombi	Christopher		D	MD05	2019	1/29/2020	40002853
	Palzewicz	Tom		C	WI05	2019	10/1/2019	10029577
Ms.	Panchal	Preeti Jayant		D	MD06	2019	7/16/2019	40001574
Hon.	Panetta	Jimmy		O	CA20	2019	8/10/2020	10037413
Hon.	Panetta	Jimmy		X	CA20	2019	4/15/2020	30010442
Ms.	Papazian	Ruth		C	NY14	2019	6/10/2019	10028458
Hon.	Pappas	Chris		A	NH01	2019	8/4/2021	10042338
Hon.	Pappas	Chris C.		O	NH01	2019	8/13/2020	10037546
Hon.	Pappas	Christopher C.		X	NH01	2019	4/15/2020	30010447
	Parker	Catherine F.		C	NY17	2019	5/15/2020	10035981
	Parlato	Beth		C	NY27	2019	8/23/2019	10029254
	Parnell	Richard Sean		C	PA17	2019	3/27/2020	10031144
	Parnell	Richard Sean		X	PA17	2019	12/5/2019	30006259
Mr.	Parrott	Neil Conrad		C	MD06	2019	12/6/2019	10031209
	Parson	Rebecca		C	WA06	2019	1/17/2020	10032454
Hon.	Pascrell	Bill	Jr.	O	NJ09	2019	7/31/2020	10037109
Hon.	Pascrell	Bill	Jr.	X	NJ09	2019	4/15/2020	30010462
	Pate	Ava		D	TX18	2019	5/8/2019	40001494
	Patterson	Robert		C	NJ02	2019	7/26/2019	10028855
	Patterson	Robert Buzz		C	CA07	2019	7/30/2019	10028889
	Paulina Luna	Anna		A	FL13	2019	9/9/2020	10038975
	Paulina Luna	Anna		C	FL13	2019	3/11/2020	10034720
Hon.	Paulsen	Erik		T	MN03	2019	1/30/2019	9114333
Hon.	Payne	Donald M.	Jr.	O	NJ10	2019	8/13/2020	10038369
Hon.	Payne	Donald M.	Jr.	X	NJ10	2019	4/15/2020	30010472
Hon.	Pearce	Stevan		T	NM02	2019	1/29/2019	10025099
Hon.	Pelosi	Nancy		O	CA12	2019	8/13/2020	10035243
Hon.	Pelosi	Nancy		P	CA12	2019	3/11/2019	20011279
Hon.	Pelosi	Nancy		P	CA12	2019	7/11/2019	20011965
Hon.	Pelosi	Nancy		P	CA12	2019	8/13/2019	20012127
Hon.	Pelosi	Nancy		P	CA12	2019	9/18/2019	20012288
Hon.	Pelosi	Nancy		P	CA12	2019	9/19/2019	20012343
Hon.	Pelosi	Nancy		X	CA12	2019	4/15/2020	30010482
Hon.	Pence	Gregory J.		O	IN06	2019	8/11/2020	10038092
Hon.	Pence	Gregory J.		X	IN06	2019	4/15/2020	30010484
	Pennie	Demetrick Dr		C	TX18	2019	11/5/2019	10029404
	Pennie	Demetrick Dr		D	TX30	2019	9/26/2019	9115419
Mr.	Pereira	Avery		D	NY07	2019	2/27/2019	9114437
Mr.	Pereira	Avery		D	NY07	2019	3/4/2019	40001444
Mr.	Pereira	Avery		D	NY07	2019	3/25/2019	9114496
Mr.	Pereira	Avery		W	NY07	2019	1/13/2020	6676
	Perelman	Jennifer Pilchick		A	FL23	2019	7/11/2020	10036819
	Perelman	Jennifer Pilchick		C	FL23	2019	9/5/2019	10029319
	Perelman	Jennifer Pilchick		D	FL23	2019	8/15/2019	9115301
	Perelman	Jennifer Pilchick		X	FL23	2019	8/16/2019	9115293
	Pereszlenyi	Alex		W	NV03	2019	1/17/2020	6678
	Perkins	Jo Rae		A	OR04	2019	11/24/2019	10031116
	Perkins	Jo Rae		C	OR04	2019	11/22/2019	10030009
Hon.	Perlmutter	Ed		O	CO07	2019	8/12/2020	10037784
Hon.	Perlmutter	Ed		P	CO07	2019	2/22/2019	20011189
Hon.	Perlmutter	Ed		P	CO07	2019	3/25/2019	20011348
Hon.	Perlmutter	Ed		P	CO07	2019	5/17/2019	20011699
Hon.	Perlmutter	Ed		P	CO07	2019	7/11/2019	20011988
Hon.	Perlmutter	Ed		P	CO07	2019	9/3/2019	20012250
Hon.	Perlmutter	Ed		P	CO07	2019	12/23/2019	20013812
Hon.	Perlmutter	Ed		X	CO07	2019	4/15/2020	30010488
	Perras	Brian		C	CA29	2019	12/31/2019	10032301
	Perras	Brian		D	CA29	2019	1/2/2020	8216884
	Perry	Joan		C	NC03	2019	3/30/2019	10025345
	Perry	Robert Lee		C	KY02	2019	1/25/2020	10032399
Hon.	Perry	Scott		O	PA10	2019	8/3/2020	10037221
Hon.	Perry	Scott		X	PA10	2019	4/15/2020	30010489
	Persky	Stewart Alan		D	FL25	2019	1/15/2020	40001842
	Peters	Brandon S.		D	FL03	2019	11/20/2019	8216732
